1.635814857482910156e+01,3.113698730468750000e+02,1.798000000000000000e+03
1.605467224121093750e+01,3.112971496582031250e+02,1.889000000000000000e+03
1.622332763671875000e+01,3.113500671386718750e+02,1.919000000000000000e+03
1.607412528991699219e+01,3.114592590332031250e+02,2.000000000000000000e+03
1.610547065734863281e+01,3.113746337890625000e+02,2.250000000000000000e+03
1.606774711608886719e+01,3.114037475585937500e+02,1.812000000000000000e+03
1.616460037231445312e+01,3.114961242675781250e+02,1.980000000000000000e+03
1.621450805664062500e+01,3.115356140136718750e+02,1.913000000000000000e+03
1.624311828613281250e+01,3.113050231933593750e+02,1.916000000000000000e+03
1.618998336791992188e+01,3.114543457031250000e+02,1.766000000000000000e+03
1.628359031677246094e+01,3.114563293457031250e+02,1.739000000000000000e+03
1.616691017150878906e+01,3.114734191894531250e+02,2.120000000000000000e+03
1.609184646606445312e+01,3.113087158203125000e+02,1.824000000000000000e+03
1.618316078186035156e+01,3.113332214355468750e+02,1.873000000000000000e+03
1.625695991516113281e+01,3.112955627441406250e+02,2.016000000000000000e+03
1.625635528564453125e+01,3.114044799804687500e+02,1.995000000000000000e+03
1.605136680603027344e+01,3.113762207031250000e+02,2.039000000000000000e+03
1.623984718322753906e+01,3.114246520996093750e+02,1.982000000000000000e+03
1.622342872619628906e+01,3.113711853027343750e+02,1.809000000000000000e+03
1.602688789367675781e+01,3.113628845214843750e+02,1.902000000000000000e+03
1.614426231384277344e+01,3.112765808105468750e+02,1.860000000000000000e+03
1.604728507995605469e+01,3.113580932617187500e+02,1.899000000000000000e+03
1.612755393981933594e+01,3.114186401367187500e+02,1.812000000000000000e+03
1.608439826965332031e+01,3.113305053710937500e+02,1.954000000000000000e+03
1.620340919494628906e+01,3.113831176757812500e+02,2.001000000000000000e+03
1.611733627319335938e+01,3.113270568847656250e+02,1.672000000000000000e+03
1.607703971862792969e+01,3.113018493652343750e+02,1.963000000000000000e+03
1.615474510192871094e+01,3.114134521484375000e+02,1.920000000000000000e+03
1.603607559204101562e+01,3.113477783203125000e+02,1.944000000000000000e+03
1.618877601623535156e+01,3.111874084472656250e+02,2.054000000000000000e+03
1.622413825988769531e+01,3.113309631347656250e+02,1.893000000000000000e+03
1.615402984619140625e+01,3.114226684570312500e+02,1.744000000000000000e+03
1.605201339721679688e+01,3.113312072753906250e+02,1.709000000000000000e+03
1.620881080627441406e+01,3.112662048339843750e+02,1.764000000000000000e+03
1.621802520751953125e+01,3.114496154785156250e+02,1.844000000000000000e+03
1.613397216796875000e+01,3.114972839355468750e+02,2.038000000000000000e+03
1.614648246765136719e+01,3.113544921875000000e+02,1.945000000000000000e+03
1.633811950683593750e+01,3.113894653320312500e+02,1.901000000000000000e+03
1.622285842895507812e+01,3.113584899902343750e+02,1.974000000000000000e+03
1.611795997619628906e+01,3.114307861328125000e+02,1.974000000000000000e+03
1.608353996276855469e+01,3.115730895996093750e+02,1.930000000000000000e+03
1.612286376953125000e+01,3.114021301269531250e+02,2.029000000000000000e+03
1.612531661987304688e+01,3.113685913085937500e+02,1.886000000000000000e+03
1.605830574035644531e+01,3.114759826660156250e+02,2.011000000000000000e+03
1.624050331115722656e+01,3.114822998046875000e+02,1.951000000000000000e+03
1.610329055786132812e+01,3.114017028808593750e+02,1.782000000000000000e+03
1.622991371154785156e+01,3.114231567382812500e+02,2.047000000000000000e+03
1.583853435516357422e+01,3.113821411132812500e+02,1.962000000000000000e+03
1.617538070678710938e+01,3.112695922851562500e+02,1.790000000000000000e+03
1.609921646118164062e+01,3.112458496093750000e+02,1.940000000000000000e+03
1.606658744812011719e+01,3.113547058105468750e+02,2.021000000000000000e+03
1.616723251342773438e+01,3.114292602539062500e+02,1.856000000000000000e+03
1.608161735534667969e+01,3.114661560058593750e+02,1.539000000000000000e+03
1.603253173828125000e+01,3.115649719238281250e+02,1.774000000000000000e+03
1.610807609558105469e+01,3.114271850585937500e+02,1.785000000000000000e+03
1.610834121704101562e+01,3.113851623535156250e+02,2.062000000000000000e+03
1.615737152099609375e+01,3.114020080566406250e+02,1.742000000000000000e+03
1.645328903198242188e+01,3.115227355957031250e+02,1.871000000000000000e+03
1.643268013000488281e+01,3.113331298828125000e+02,1.994000000000000000e+03
1.616581344604492188e+01,3.113540344238281250e+02,2.059000000000000000e+03
1.625364112854003906e+01,3.113992919921875000e+02,2.141000000000000000e+03
1.595339012145996094e+01,3.113384094238281250e+02,1.941000000000000000e+03
1.585440158843994141e+01,3.110109252929687500e+02,1.622000000000000000e+03
1.589484691619873047e+01,3.108662109375000000e+02,1.861000000000000000e+03
1.609171104431152344e+01,3.108288879394531250e+02,1.758000000000000000e+03
1.625117683410644531e+01,3.109013977050781250e+02,1.866000000000000000e+03
1.632513618469238281e+01,3.108662109375000000e+02,1.938000000000000000e+03
1.622940635681152344e+01,3.109566955566406250e+02,1.826000000000000000e+03
1.639310073852539062e+01,3.110912170410156250e+02,1.831000000000000000e+03
1.634164619445800781e+01,3.111331481933593750e+02,1.992000000000000000e+03
1.634865379333496094e+01,3.109381713867187500e+02,1.792000000000000000e+03
1.626457214355468750e+01,3.111923522949218750e+02,2.001000000000000000e+03
1.622591400146484375e+01,3.109442749023437500e+02,1.922000000000000000e+03
1.615335464477539062e+01,3.110679626464843750e+02,1.838000000000000000e+03
1.625218963623046875e+01,3.109677429199218750e+02,1.696000000000000000e+03
1.628618240356445312e+01,3.110030517578125000e+02,2.052000000000000000e+03
1.632770538330078125e+01,3.109767761230468750e+02,1.964000000000000000e+03
1.632644844055175781e+01,3.109723815917968750e+02,1.909000000000000000e+03
1.616441917419433594e+01,3.109210510253906250e+02,1.828000000000000000e+03
1.630519866943359375e+01,3.109732971191406250e+02,1.734000000000000000e+03
1.610593986511230469e+01,3.112899475097656250e+02,1.951000000000000000e+03
1.616928291320800781e+01,3.113572082519531250e+02,1.859000000000000000e+03
1.619380760192871094e+01,3.114284057617187500e+02,1.895000000000000000e+03
1.610695457458496094e+01,3.113711547851562500e+02,1.790000000000000000e+03
1.595875167846679688e+01,3.114271240234375000e+02,1.855000000000000000e+03
1.621913528442382812e+01,3.114407958984375000e+02,1.706000000000000000e+03
1.613938331604003906e+01,3.113555908203125000e+02,1.962000000000000000e+03
1.599424076080322266e+01,3.113435974121093750e+02,1.829000000000000000e+03
1.602663421630859375e+01,3.113825378417968750e+02,1.781000000000000000e+03
1.596688747406005859e+01,3.114636840820312500e+02,2.047000000000000000e+03
1.609521675109863281e+01,3.113688659667968750e+02,1.796000000000000000e+03
1.601923370361328125e+01,3.113309631347656250e+02,1.842000000000000000e+03
1.616077995300292969e+01,3.115047912597656250e+02,1.707000000000000000e+03
1.609909439086914062e+01,3.114125061035156250e+02,1.859000000000000000e+03
1.616980934143066406e+01,3.114369201660156250e+02,1.860000000000000000e+03
1.611732292175292969e+01,3.113003540039062500e+02,1.756000000000000000e+03
1.630355834960937500e+01,3.113247985839843750e+02,1.810000000000000000e+03
1.606566238403320312e+01,3.112665100097656250e+02,2.034000000000000000e+03
1.596599578857421875e+01,3.113570556640625000e+02,1.727000000000000000e+03
1.610247421264648438e+01,3.113082580566406250e+02,1.816000000000000000e+03
1.625527191162109375e+01,3.113560791015625000e+02,2.042000000000000000e+03
1.594112968444824219e+01,3.114890136718750000e+02,1.837000000000000000e+03
1.612843894958496094e+01,3.112475280761718750e+02,2.000000000000000000e+03
1.628129768371582031e+01,3.111860046386718750e+02,2.027000000000000000e+03
1.624107933044433594e+01,3.113692932128906250e+02,1.998000000000000000e+03
1.595544624328613281e+01,3.114549560546875000e+02,1.913000000000000000e+03
